english,translate
Kill them quickly!,Убей их быстро!
"Kill them. I don't care how, but do it fast.","Уничтожьте их. Мне все равно как, лишь бы это было сделано быстро."
Kill. Ice!,Убей! Заморозь!
Killed!,Убит!
Killing enemies awards bonus karma.,Убийство врагов приносит дополнительную карму.
Killing me will require more effort.,"Чтобы убить меня, потребуется больше усилий."
Killing the Sorcerer-King's champions will anger Adelbern out into the open. I'm sure of it.,Уничтожение чемпионов колдуна-короля разозлит Адельберна и вынудит его действовать открыто. Я в этом уверен.
Kills the Target,Уничтожить цель
Kill—count: activated.,Счётчик убийств: активирован.
Kilroy Stonekin Memorial Headstone,Мемориальная надгробная плита Килроя Стоункина
Kind,добрый
Kind[er],ребёнок
Kinderspiel,Детская игра
"King Adelbern has called the city together to make an announcement. The Vanguard are ordered to appear in full dress uniform. Uncertainty ripples through the unit, but this does not diminish their pride.","Король Адельберн созвал жителей города, чтобы сделать объявление. От отряда «Авангард» требуется появиться в полной парадной форме. В рядах подразделения царит неясность, но это ничуть не умаляет их гордость."
King Adelbern's speech commemorating the efforts of Captain Gwen Thackeray and the Vanguard moved both civilians and soldiers alike. The Vanguard's efforts bring hope to a war-torn land.,"Речь короля Адельберна, посвященная заслугам капитана Гвен Такери и отряда «Авангард», тронула как простых жителей, так и солдат. Благодаря усилиям «Авангарда» в измученной войной земле вновь зажглась надежда."
King Joko's will brought you back into this world. Don't make him regret choosing you!,"Воля короля Джоко вернула тебя в этот мир. Не заставляй его пожалеть о том, что выбрал именно тебя!"
King Moa,Король-моа
King Slam,Королевский шлепок
King Wisp,Король-светляк
King's Altar,Царский алтарь
King's Nighthunter,Ночной охотник короля
King's Sight,Взор короля
Kippf,Кипф
Kiran,Киран
Kirin Statue,Статуя Кирина
Kirins,Кирины
Kispik,Киспик
Kiss my tail!,Поцелуй мой хвост!
"Kistenhüter[f:""Kistenhüterin""]",Хранительница ящиков
"Kistenschrotter[f:""Kistenschrotterin""]",Сборщик[|щица] ящиков
Kitah Manse Doors,Двери Китах-Мансе
Kitchen closes in %str1%,Кухня закрывается в %str1%.
Kite Maker,Мастер воздушных змеев
Kite-Flying Area,Место для запуска воздушных змеев
Kito wants your team to be more mixed. Grab someone else.,"Кито хочет, чтобы ваша команда была более разнообразной. Привлеките кого-нибудь ещё."
Kitshark Broodmother,Китшарк-мать
Kitshark Pup,Щенок кита-акулы
Kix,Кикс
"Kixxa, Black Lion Trader","Кикса, торговец Черного Льва"
Kkot-Bi,Ккот-Би
Klagg's Rocket Gun,Ракетная пушка Клагга
Klarer Himmel,Ясное небо
Klarheit,Ясность
Klassenmechanik-Fertigkeiten anwenden,Использовать умения классовой механики.
Klauen klauen,Воруют воруют
Klebrige Finger,Липкие пальцы
Klecks,Клякса
Kleine Demontage,Небольшая разборка
Kleine Demontage (jährlich),Небольшая разборка (ежегодно)
Kleine Füchse in der großen Stadt,Маленькие лисы в большом городе.
Kleine Umwege,Небольшие обходные пути
Kleiner Sieg (Epilog),Маленькая победа (Эпилог)
Klicktikk,Клик-тик
Klingen im Nebel,Клинки в тумане
Klingen-Rüstung,Клингеновская броня
"Klingengeschworenen-Adept[f:""Adeptin""]",Клянущаяся клинком адепт[|ка]
"Klingengeschworenen-Meister[f:""Meisterin""]",Мастер Клинка[|мастерица]
Klobjarne Geirr: Abschlüsse von Weltenboss-Begegnungen oder Meta-Events,Клобжарне Гейрр: Завершение сражений с мировыми боссами или мета-событий.
Klobjarne Geirr: Janthir-Speersiege,Клобжарне Гейрр: Янтарь-копьеносец
Klobjarne Geirr: Jefes de mundo o metaeventos completados,Клобьярне Гейрр: завершены мировые боссы или мета-события.
Klobjarne Geirr: Reise der Klaue,Клобьярне Гейрр: Путь Когтя
Klobjarne Geirr: Schlachtzug- oder Konvergenz-Siege,Клобжарне Гейрр: победы в рейдах или событиях «Схождение».
Klobjarne Geirr: Viaje de la garra,Клобжарне Гейрр: Путь когтя
Klobjarne Geirr: Victorias de Convergencias o incursiones,Клобьярне Гейрр: Победы Схождения или вторжения.
Klobjarne Geirr: Víctimas de lanza en Janthir,Клобжарне Гейрр: Жертвы копья в Янтире
Kloster Eldvins Bräu-des-Monats-Verein,Клуб любителей пива месяца из монастыря Эльдвин.
"Kloxx, hold down the fort here. I'm taking these nice heroes to gather more cavern scutter samples.","Клокс, побудь здесь и присмотри за укреплением. Я собираюсь взять этих отважных героев, чтобы собрать больше образцов пещерных скорпедов."
Knaebe-lang der Streckliche,Кнаебе-ланг дер Штреклихе
"Knaebe-largo, el Crecido","Кнаебе-Ларго, Великан"
Knaller I: Die Experimentelle Pistole,Кналлер I: Экспериментальный пистолет
Kneel before the might of Dragon or be destroyed!,Преклонитесь перед мощью Дракона или будете уничтожены!
Kneel in humility to dwell on the trials and tribulations you have endured.,"Преклонитесь в смирении и поразмышляйте о тех испытаниях и невзгодах, которые вам довелось пережить."
Kneel or die!,Преклонись или умри!
Knew she would win.,"Знала, что победит."
Knew she'd win!,"Знала, что победит!"
