english,translate
Engineer reporting.,Инженер докладывает.
Engineer%num1%,Инженер %num1%
Engineer's Essence,Эссенция инженера
Engineering Grandmaster Yao here. Reporting from the trenches of an illicit jade mining mega-operation—,Инженер-конструктор Яо на связи. Докладываю с передовой незаконной добычи огромного количества жадеита...
Englisch,Английский
Engrasando los engranajes,Смазывая шестерни
Engul the Calculating,"Энгул, просчитывающий"
Engulfing Presence,Поглощающее присутствие
Enhanced,Улучшенный
Enhanced Mark I Legionnaire Golem[s],Улучшенный голе́м легионера I ра́нга[|ы|ов]
Enhanced Mark I Phalanx Golem[s],Улучшенный голе́м-фаланга I уровня[|а|ов]
Enhanced Mark II Ballista Golem[s],Улучшенный голе́м-баллиста́ II мо́дели[|а|ов]
Enhanced Musculature,Улучшенная мускулатура
Enhanced Reflexes,Улучшенные рефлексы
Enhances Allies,Улучшает характеристики союзников.
Enhances Allies • Break Defiance Bar to Kill,Усиливает союзников • Пробивает полосу сопротивления и убивает цель.
Enhances Allies • Cripples,Усиливает союзников • Наносит эффект хромоты
Enhances Allies • Knocks Down,Усиливает союзников • Сбивает с ног
Enhances Golems • Stuns,Улучшает големов • Оглушает
Enhances Minions • Creates Crippling Wells • Sacrifices Health for Damage Increase,Улучшает миньонов • Создаёт ослабляющие лужи • Приносит здоровье в жертву ради увеличения урона
Enhances Self • Burning • Protection,Усиливает себя • Горение • Протекция
Enhances Self • Reflects Projectiles • Protection,Усиливает себя • Отражает снаряды • Защита
Enjoy my creation. It'll be the last you see.,"Наслаждайся моим творением. Это будет последнее, что ты увидишь."
Enjoy the show.,Наслаждайтесь представлением.
Enjoy your last moments!,Наслаждайтесь последними мгновениями!
"Enjoy your prize, but do not linger forever. This place...it dulls the edge.","Наслаждайтесь своим призом, но не задерживайтесь здесь навсегда. Это место… оно притупляет чувства."
"Enjoy, I guess.","Ну, приятного аппетита, наверное."
Enjoying this fresh air.,Наслаждаюсь свежим воздухом.
"Enmascarado[f:""Enmascarada""] de medicina de escamaceleste",Маска целителя из чешуи небесного дракона
Enneca Havocstriker,Эннека Хавокстрайкер
Enough already.,Хватит.
Enough of that. Anymore and you'll turn as red as one those Cuatl Amini.,"Хватит! Если продолжишь, покраснеешь, как один из тех Куатль Амини."
Enough sitting around. Let's see what we can do with these supplies.,"Хватит сидеть без дела. Посмотрим, что можно сделать с этими припасами."
"Enough talk, then. Let's go.","Хватит разговоров, пора идти."
Enough talk. Let's play!,Хватит разговоров. Давай поиграем!
Enough! Your interfering must cease! Go. Away.,Хватит! Прекратите вмешиваться! Уходите. Прочь.
Enough. I yield.,Хватит. Я сдаюсь.
Enraged Kappa,Разъярённая каппа
"Enraged by Destroyer Aestus's defeat. Increases damage dealt, and reduces damage taken.",В ярости от поражения Разрушителя Эстуса. Увеличивает наносимый урон и снижает получаемый урон.
"Enraged by Destroyer Ignis's defeat. Increases damage dealt, and reduces damage taken.",В ярости из-за поражения Разрушителя Игниса. Увеличивает наносимый урон и снижает получаемый урон.
Enrages on Proximity,Вызывает ярость при приближении.
"Enredador[f:""Enredadora""] de la marioneta",Механизм управления марионеткой
Ensangrentar el pasado,Воскресить прошлое
Ensayo general,Генеральная репетиция
Ensañamiento,Неумолимость
Ensnares • Pulls Foes • Poisons • Knocksback • Bleeds,Опутывает • Притягивает врагов • Отравляет • Отбрасывает назад • Вызывает кровотечение
Ensoñación Oscura,Мрачное сновидение
Entblößte Schwäche: Redux,Открытая уязвимость: Редакс
Entblößte Schwächen,Открытые слабости
